year,temp
87032,-4.31036051727
87033,-4.31413211743
87034,-4.31786148128
87035,-4.32154860884
87036,-4.32519350009
87037,-4.32879615505
87038,-4.3323565737
87039,-4.33587475605
87040,-4.3393507021
87041,-4.34278441185
87042,-4.3461758853
87043,-4.34952512245
87044,-4.3528321233
87045,-4.35609688785
87046,-4.3593194161
87047,-4.36249970805
87048,-4.36563776369
87049,-4.36873358304
87050,-4.37178716608
87051,-4.37479851283
87052,-4.37776762327
87053,-4.38069449742
87054,-4.38357913526
87055,-4.3864215368
87056,-4.38922170204
87057,-4.39197963098
87058,-4.39469532362
87059,-4.39736877996
87060,-4.4
87061,-4.40258898374
87062,-4.40513573118
87063,-4.40764024231
87064,-4.41010251715
87065,-4.41252255568
87066,-4.41490035792
87067,-4.41723592385
87068,-4.41952925349
87069,-4.42178034682
87070,-4.42398920385
87071,-4.42615582458
87072,-4.42828020901
87073,-4.43036235714
87074,-4.43240226897
87075,-4.4343999445
87076,-4.43635538373
87077,-4.43826858666
87078,-4.44013955328
87079,-4.44196828361
87080,-4.44375477763
87081,-4.44549903536
87082,-4.44720105678
87083,-4.44886084191
87084,-4.45047839073
87085,-4.45205370325
87086,-4.45358677947
87087,-4.45507761939
87088,-4.45652622301
87089,-4.45793259033
87090,-4.45929672135
87091,-4.46061861607
87092,-4.46189827449
87093,-4.4631356966
87094,-4.46433088242
87095,-4.46548383194
87096,-4.46659454515
87097,-4.46767193345
87098,-4.46872490822
87099,-4.46975346946
87100,-4.47075761717
87101,-4.47173735135
87102,-4.472692672
87103,-4.47362357912
87104,-4.47453007271
87105,-4.47541215277
87106,-4.47626981929
87107,-4.47710307229
87108,-4.47791191176
87109,-4.4786963377
87110,-4.47945635011
87111,-4.48019194899
87112,-4.48090313434
87113,-4.48158990616
87114,-4.48225226444
87115,-4.4828902092
87116,-4.48350374043
87117,-4.48409285813
87118,-4.4846575623
87119,-4.48519785294
87120,-4.48571373005
87121,-4.48620519362
87122,-4.48667224367
87123,-4.48711488019
87124,-4.48753310318
87125,-4.48792691264
87126,-4.48829630856
87127,-4.48864129096
87128,-4.48896185983
87129,-4.48925801517
87130,-4.48952975697
87131,-4.48977708525
87132,-4.49
87133,-4.49019850122
87134,-4.4903725889
87135,-4.49052226306
87136,-4.49064752369
87137,-4.49074837079
87138,-4.49082480435
87139,-4.49087682439
87140,-4.4909044309
87141,-4.49090762388
87142,-4.49088640332
87143,-4.49084076924
87144,-4.49077072163
87145,-4.49067626048
87146,-4.49055738581
87147,-4.49041409761
87148,-4.49024639587
87149,-4.49005428061
87150,-4.48983775182
87151,-4.48959680949
87152,-4.48933145364
87153,-4.48904168426
87154,-4.48872750134
87155,-4.4883889049
87156,-4.48802589492
87157,-4.48763847142
87158,-4.48722663439
87159,-4.48679038382
87160,-4.48632971973
87161,-4.4858446421
87162,-4.48533515095
87163,-4.48480124627
87164,-4.48424292805
87165,-4.48366019631
87166,-4.48305305103
87167,-4.48242149223
87168,-4.48175492161
87169,-4.48098974945
87170,-4.48011537746
87171,-4.47913180565
87172,-4.47803903402
87173,-4.47683706256
87174,-4.47552589127
87175,-4.47410552016
87176,-4.47257594922
87177,-4.47093717846
87178,-4.46918920787
87179,-4.46733203746
87180,-4.46536566723
87181,-4.46329009716
87182,-4.46110532727
87183,-4.45881135756
87184,-4.45640818802
87185,-4.45389581866
87186,-4.45127424947
87187,-4.44854348046
87188,-4.44570351162
87189,-4.44275434295
87190,-4.43969597446
87191,-4.43652840615
87192,-4.43325163801
87193,-4.42986567004
87194,-4.42637050225
87195,-4.42276613464
87196,-4.4190525672
87197,-4.41522979993
87198,-4.41129783284
87199,-4.40725666592
87200,-4.40310629918
87201,-4.39884673261
87202,-4.39447796622
87203,-4.39
87204,-4.38541283396
87205,-4.38071646809
87206,-4.37591090239
87207,-4.37099613688
87208,-4.36597217153
87209,-4.36083900636
87210,-4.35559664137
87211,-4.35024507655
87212,-4.3447843119
87213,-4.33921434743
87214,-4.33353518314
87215,-4.32774681902
87216,-4.32184925507
87217,-4.3158424913
87218,-4.3097265277
87219,-4.30350136428
87220,-4.29716700103
87221,-4.29072343796
87222,-4.28417067506
87223,-4.27750871234
87224,-4.27073754979
87225,-4.26385718742
87226,-4.25686762522
87227,-4.2497688632
87228,-4.24256090135
87229,-4.23524373968
87230,-4.22781737818
87231,-4.22028181685
87232,-4.2126370557
87233,-4.20488309473
87234,-4.19701993393
87235,-4.1890475733
87236,-4.18096601285
87237,-4.17277525257
87238,-4.16447529247
87239,-4.15607943355
87240,-4.14766748182
87241,-4.13925273829
87242,-4.13083520295
87243,-4.12241487581
87244,-4.11399175687
87245,-4.10556584612
87246,-4.09713714357
87247,-4.08870564922
87248,-4.08027136306
87249,-4.0718342851
87250,-4.06339441534
87251,-4.05495175377
87252,-4.0465063004
87253,-4.03805805522
87254,-4.02960701825
87255,-4.02115318947
87256,-4.01269656888
87257,-4.0042371565
87258,-3.99577495231
87259,-3.98730995631
87260,-3.97884216851
87261,-3.97037158891
87262,-3.96189821751
87263,-3.9534220543
87264,-3.94494309929
87265,-3.93646135248
87266,-3.92797681386
87267,-3.91948948344
87268,-3.91099936122
87269,-3.90250644719
87270,-3.89401074136
87271,-3.88551224372
87272,-3.87701095429
87273,-3.86850687304
87274,-3.86
87275,-3.85149033515
87276,-3.8429778785
87277,-3.83446263005
87278,-3.82594458979
87279,-3.81742375773
87280,-3.80890013386
87281,-3.80037371819
87282,-3.79184451072
87283,-3.78331251145
87284,-3.77477772037
87285,-3.76624013749
87286,-3.7576997628
87287,-3.74915659632
87288,-3.74061063802
87289,-3.73206188793
87290,-3.72351034603
87291,-3.71495601233
87292,-3.70639888683
87293,-3.69783896952
87294,-3.6892762604
87295,-3.68071075949
87296,-3.67214246677
87297,-3.66357138225
87298,-3.65499750592
87299,-3.6464208378
87300,-3.63784137786
87301,-3.62925912613
87302,-3.62067408259
87303,-3.61208624725
87304,-3.6034956201
87305,-3.59490220115
87306,-3.5863059904
87307,-3.57770698785
87308,-3.56910519349
87309,-3.56066065658
87310,-3.55253342638
87311,-3.54472350288
87312,-3.53723088608
87313,-3.53005557599
87314,-3.52319757261
87315,-3.51665687593
87316,-3.51043348596
87317,-3.50452740269
87318,-3.49893862612
87319,-3.49366715626
87320,-3.48871299311
87321,-3.48407613665
87322,-3.47975658691
87323,-3.47575434387
87324,-3.47206940753
87325,-3.4687017779
87326,-3.46565145497
87327,-3.46291843875
87328,-3.46050272923
87329,-3.45840432642
87330,-3.45662323031
87331,-3.45515944091
87332,-3.45401295821
87333,-3.45318378222
87334,-3.45267191293
87335,-3.45247735035
87336,-3.45260009447
87337,-3.4530401453
87338,-3.45379750283
87339,-3.45487216706
87340,-3.456264138
87341,-3.45797341565
87342,-3.46
87343,-3.46234389105
87344,-3.46500508881
87345,-3.46798359328
87346,-3.47127940445
87347,-3.47489252232
87348,-3.4788229469
87349,-3.48307067819
87350,-3.48763571617
87351,-3.49251806087
87352,-3.49771771227
87353,-3.50323467037
87354,-3.50906893518
87355,-3.51522050669
87356,-3.52168938491
87357,-3.52847556983
87358,-3.53557906145
87359,-3.54299985979
87360,-3.55073796482
87361,-3.55879337656
87362,-3.56716609501
87363,-3.57585612016
87364,-3.58486345202
87365,-3.59418809058
87366,-3.60383003584
87367,-3.61378928781
87368,-3.62406584649
87369,-3.63465971187
87370,-3.64557088395
87371,-3.65679936274
87372,-3.66834514824
87373,-3.68020824043
87374,-3.69238863934
87375,-3.70488634495
87376,-3.71770135726
87377,-3.73066740529
87378,-3.74361821804
87379,-3.75655379551
87380,-3.76947413771
87381,-3.78237924463
87382,-3.79526911627
87383,-3.80814375264
87384,-3.82100315373
87385,-3.83384731955
87386,-3.84667625009
87387,-3.85948994535
87388,-3.87228840533
87389,-3.88507163004
87390,-3.89783961947
87391,-3.91059237362
87392,-3.9233298925
87393,-3.9360521761
87394,-3.94875922443
87395,-3.96145103748
87396,-3.97412761525
87397,-3.98678895774
87398,-3.99943506496
87399,-4.0120659369
87400,-4.02468157357
87401,-4.03728197495
87402,-4.04986714107
87403,-4.0624370719
87404,-4.07499176746
87405,-4.08753122774
87406,-4.10005545275
87407,-4.11256444247
87408,-4.12505819693
87409,-4.1375367161
87410,-4.15
87411,-4.16244804862
87412,-4.17488086197
87413,-4.18729844004
87414,-4.19970078283
87415,-4.21208789034
87416,-4.22445976258
87417,-4.23681639954
87418,-4.24915780123
87419,-4.26148396764
87420,-4.27379489877
87421,-4.28609059463
87422,-4.2983710552
87423,-4.31063628051
87424,-4.32288627053
87425,-4.33512102528
87426,-4.34734054475
87427,-4.35954482895
87428,-4.37173387787
87429,-4.38390769151
87430,-4.39606626988
87431,-4.40820961297
87432,-4.42033772078
87433,-4.43245059331
87434,-4.44454823057
87435,-4.45663063256
87436,-4.46869779926
87437,-4.48074973069
87438,-4.49278642685
87439,-4.50480788772
87440,-4.51681411332
87441,-4.52880510364
87442,-4.54078085869
87443,-4.55274137846
87444,-4.56468666295
87445,-4.57661671217
87446,-4.58853152611
87447,-4.60029428522
87448,-4.61176816997
87449,-4.62295318034
87450,-4.63384931634
87451,-4.64445657797
87452,-4.65477496522
87453,-4.66480447811
87454,-4.67454511662
87455,-4.68399688076
87456,-4.69315977053
87457,-4.70203378593
87458,-4.71061892695
87459,-4.71891519361
87460,-4.72692258589
87461,-4.7346411038
87462,-4.74207074733
87463,-4.7492115165
87464,-4.75606341129
87465,-4.76262643172
87466,-4.76890057777
87467,-4.77488584945
87468,-4.78058224675
87469,-4.78598976969
87470,-4.79110841825
87471,-4.79593819244
87472,-4.80047909226
87473,-4.80473111771
87474,-4.80869426878
87475,-4.81236854549
87476,-4.81575394782
87477,-4.81885047578
87478,-4.82165812937
87479,-4.82417690858
87480,-4.82640681343
87481,-4.8283478439
87482,-4.83
87483,-4.83136328173
87484,-4.83243768909
87485,-4.83322322207
87486,-4.83371988068
87487,-4.83392766493
87488,-4.8338465748
87489,-4.83347661029
87490,-4.83281777142
87491,-4.83187005817
87492,-4.83063347056
87493,-4.82910800857
87494,-4.8272936722
87495,-4.82519046147
87496,-4.82279837637
87497,-4.82011741689
87498,-4.81714758304
87499,-4.81388887482
87500,-4.81034129223
87501,-4.80650483526
87502,-4.80237950393
87503,-4.79796529822
87504,-4.79326221814
87505,-4.78827026369
87506,-4.78298943486
87507,-4.77741973167
87508,-4.7715611541
87509,-4.76541370216
87510,-4.75897737585
87511,-4.75225217517
87512,-4.74523810011
87513,-4.73793515068
87514,-4.73034332689
87515,-4.72246262872
87516,-4.71429305617
87517,-4.70583460926
87518,-4.69708728797
87519,-4.68817470853
87520,-4.67922048713
87521,-4.67022462379
87522,-4.66118711849
87523,-4.65210797125
87524,-4.64298718206
87525,-4.63382475092
87526,-4.62462067783
87527,-4.61537496279
87528,-4.6060876058
87529,-4.59675860687
87530,-4.58738796598
87531,-4.57797568314
87532,-4.56852175836
87533,-4.55902619163
87534,-4.54948898294
87535,-4.53991013231
87536,-4.53028963973
87537,-4.5206275052
87538,-4.51092372873
87539,-4.5011783103
87540,-4.49139124992
87541,-4.4815625476
87542,-4.47169220332
87543,-4.4617802171
87544,-4.45182658893
87545,-4.4418313188
87546,-4.43179440673
87547,-4.42171585271
87548,-4.41159565674
87549,-4.40143381883
87550,-4.39123033896
87551,-4.38098521714
87552,-4.37069845338
87553,-4.36037004766
87554,-4.35
87555,-4.33958831039
87556,-4.32913497883
87557,-4.31864000532
87558,-4.30810338986
87559,-4.29752513245
87560,-4.28690523309
87561,-4.27624369178
87562,-4.26554050853
87563,-4.25479568332
87564,-4.24400921617
87565,-4.23318110707
87566,-4.22231135601
87567,-4.21139996301
87568,-4.20044692806
87569,-4.18945225116
87570,-4.17841593232
87571,-4.16733797152
87572,-4.15621836877
87573,-4.14505712408
87574,-4.13385423743
87575,-4.12260970884
87576,-4.1113235383
87577,-4.09999572581
87578,-4.08862627137
87579,-4.07721517498
87580,-4.06576243664
87581,-4.05426805635
87582,-4.04273203411
87583,-4.03115436993
87584,-4.01953506379
87585,-4.00787411571
87586,-3.99617152567
87587,-3.98442729369
87588,-3.97264141976
87589,-3.96081390388
87590,-3.94917281428
87591,-3.93794621919
87592,-3.9271341186
87593,-3.91673651253
87594,-3.90675340096
87595,-3.89718478389
87596,-3.88803066134
87597,-3.87929103329
87598,-3.87096589976
87599,-3.86305526073
87600,-3.8555591162
87601,-3.84847746619
87602,-3.84181031068
87603,-3.83555764968
87604,-3.82971948319
87605,-3.82429581121
87606,-3.81928663373
87607,-3.81469195076
87608,-3.8105117623
87609,-3.80674606835
87610,-3.8033948689
87611,-3.80045816397
87612,-3.79793595354
87613,-3.79582823762
87614,-3.7941350162
87615,-3.7928562893
87616,-3.7919920569
87617,-3.79154231901
87618,-3.79150707563
87619,-3.79188632675
87620,-3.79268007239
87621,-3.79388831253
87622,-3.79551104718
87623,-3.79754827634
87624,-3.8
87625,-3.80286621817
87626,-3.80614693085
87627,-3.80984213804
87628,-3.81395183974
87629,-3.81847603594
87630,-3.82341472665
87631,-3.82876791187
87632,-3.8345355916
87633,-3.84071776583
87634,-3.84731443458
87635,-3.85432559783
87636,-3.86175125559
87637,-3.86959140785
87638,-3.87784605463
87639,-3.88651519591
87640,-3.8955988317
87641,-3.90509696199
87642,-3.9150095868
87643,-3.92533670611
87644,-3.93607831993
87645,-3.94723442826
87646,-3.9588050311
87647,-3.97079012844
87648,-3.9831897203
87649,-3.99600380666
87650,-4.00923238752
87651,-4.0228754629
87652,-4.03693303278
87653,-4.05140509717
87654,-4.06629165607
87655,-4.08159270948
87656,-4.09730825739
87657,-4.11343829982
87658,-4.12998283675
87659,-4.14694186818
87660,-4.16421947659
87661,-4.18124015668
87662,-4.19790799093
87663,-4.21422297933
87664,-4.23018512188
87665,-4.24579441858
87666,-4.26105086944
87667,-4.27595447444
87668,-4.2905052336
87669,-4.30470314691
87670,-4.31854821436
87671,-4.33204043597
87672,-4.34517981174
87673,-4.35796634165
87674,-4.37040002571
87675,-4.38248086393
87676,-4.39420885629
87677,-4.40558400281
87678,-4.41660630348
87679,-4.4272757583
87680,-4.43759236727
87681,-4.44755613039
87682,-4.45716704767
87683,-4.46642511909
87684,-4.47533034467
87685,-4.4838827244
87686,-4.49208225828
87687,-4.49992894631
87688,-4.50742278849
87689,-4.51456378482
87690,-4.52135193531
87691,-4.52778723994
87692,-4.53386969873
87693,-4.53959931167
87694,-4.54497607876
87695,-4.55
87696,-4.55467107539
87697,-4.55898930494
87698,-4.56295468863
87699,-4.56656722648
87700,-4.56982691847
87701,-4.57273376462
87702,-4.57528776492
87703,-4.57748891937
87704,-4.57933722798
87705,-4.58083269073
87706,-4.58197530764
87707,-4.58276507869
87708,-4.5832020039
87709,-4.58328608326
87710,-4.58301731677
87711,-4.58239570443
87712,-4.58142124624
87713,-4.58009394221
87714,-4.57841379232
87715,-4.57638079659
87716,-4.57399495501
87717,-4.57125626758
87718,-4.5681647343
87719,-4.56472035517
87720,-4.56092313019
87721,-4.55677305937
87722,-4.55227014269
87723,-4.54741438017
87724,-4.5422057718
87725,-4.53664431758
87726,-4.53073001751
87727,-4.52446287159
87728,-4.51784287982
87729,-4.51087004221
87730,-4.50354435874
87731,-4.49592041693
87732,-4.48832574176
87733,-4.48081492073
87734,-4.47338795384
87735,-4.46604484109
87736,-4.45878558249
87737,-4.45161017802
87738,-4.4445186277
87739,-4.43751093151
87740,-4.43058708947
87741,-4.42374710157
87742,-4.41699096782
87743,-4.4103186882
87744,-4.40373026272
87745,-4.39722569139
87746,-4.39080497419
87747,-4.38446811114
87748,-4.37821510223
87749,-4.37204594746
87750,-4.36596064683
87751,-4.35995920035
87752,-4.354041608
87753,-4.3482078698
87754,-4.34245798573
87755,-4.33679195581
87756,-4.33120978003
87757,-4.32571145839
87758,-4.3202969909
87759,-4.31496637754
87760,-4.30971961832
87761,-4.30455671325
87762,-4.29947766232
87763,-4.29448246553
87764,-4.28957112288
87765,-4.28474363437
87766,-4.28
87767,-4.27534021977
87768,-4.27076429369
87769,-4.26627222175
87770,-4.26186400394
87771,-4.25753964028
87772,-4.25329913076
87773,-4.24914247538
87774,-4.24506967415
87775,-4.24108072705
87776,-4.2371756341
87777,-4.23335439528
87778,-4.22961701061
87779,-4.22596348008
87780,-4.22239380369
87781,-4.21890798144
87782,-4.21550601334
87783,-4.21218789937
87784,-4.20895363955
87785,-4.20580323386
87786,-4.20273668232
87787,-4.19975398492
87788,-4.19685514166
87789,-4.19404015255
87790,-4.19130901757
87791,-4.18866173673
87792,-4.18609831004
87793,-4.18361873749
87794,-4.18122301908
87795,-4.17891115481
87796,-4.17668314468
87797,-4.17453898869
87798,-4.17247868685
87799,-4.17050223914
87800,-4.16860964558
87801,-4.16680090616
87802,-4.16507055903
87803,-4.16338583316
87804,-4.16174126669
87805,-4.16013685963
87806,-4.15857261197
87807,-4.15704852372
87808,-4.15556459487
87809,-4.15412082544
87810,-4.1527172154
87811,-4.15135376478
87812,-4.15003047356
87813,-4.14874734174
87814,-4.14750436933
87815,-4.14630155633
87816,-4.14513890273
87817,-4.14401640854
87818,-4.14293407376
87819,-4.14189189838
87820,-4.14088988241
